pdf,page,text,bbox,font_size,bold,label
file03.pdf,3,proposing for ODL is comparable to TAL‘s experience. TAL’s business planning took several,"[90, 122, 520, 135]",11.039999961853027,False,body
file03.pdf,3,years. TAL’s implementation plan was supported by 8 million dollars in provincially shared,"[90, 135, 510, 147]",11.039999961853027,False,body
file03.pdf,3,"funding, spread over three years, later revised to 15 million dollars over 4 years. Not only is","[90, 147, 511, 160]",11.039999961853027,False,body
file03.pdf,3,"Alberta’s population 30% of Ontario’s, TAL does not include elementary or secondary","[90, 160, 487, 172]",11.039999961853027,False,body
file03.pdf,3,schools as partners; it has 250 member libraries. ODL envisions universal access for all,"[90, 173, 497, 185]",11.039999961853027,False,body
file03.pdf,3,"10,000,000 Ontarians, with more than 5000 Ontario libraries as partners. Although ODL can","[90, 185, 520, 198]",11.039999961853027,False,body
file03.pdf,3,"learn from TAL’s practices, the scope of planning and implementing ODL is much larger than","[90, 198, 521, 210]",11.039999961853027,False,body
file03.pdf,3,TAL,"[90, 211, 115, 223]",11.039999961853027,False,body
file03.pdf,3,The ODL will be a partnership-based organization providing seamless electronic information,"[90, 236, 525, 248]",11.039999961853027,False,body
file03.pdf,3,services and resources to the citizens of Ontario. It will use local libraries as the entry point for,"[90, 249, 525, 261]",11.039999961853027,False,body
file03.pdf,3,common resources The ODL will recognize the unique responsibilities and needs of public,"[90, 261, 525, 274]",11.039999961853027,False,body
file03.pdf,3,"libraries, school libraries, college and university libraries and special libraries. The ODL","[90, 274, 525, 286]",11.039999961853027,False,body
file03.pdf,3,"envisions a digital network of information resources, allowing members to collaborate when","[90, 287, 525, 299]",11.039999961853027,False,body
file03.pdf,3,there is mutual benefit and to support the common mandates of local libraries,"[90, 299, 452, 312]",11.039999961853027,False,body
file03.pdf,3,The principles which will define and guide the ODL are,"[90, 324, 347, 336]",11.039999961853027,False,body
file03.pdf,3,Equitable access for all Ontarians,"[90, 349, 264, 361]",11.039999961853027,True,H3
file03.pdf,3,"We will bring consistent, high-quality electronic resources and services to 10 million","[108, 373, 525, 386]",11.039999961853027,False,body
file03.pdf,3,Ontario citizens,"[108, 386, 183, 398]",11.039999961853027,False,body
file03.pdf,3,We will eliminate barriers to the access to information and create more consistent,"[108, 410, 524, 423]",11.039999961853027,False,body
file03.pdf,3,services for library clients,"[108, 423, 230, 435]",11.039999961853027,False,body
file03.pdf,3,Shared decision-making and accountability,"[90, 448, 313, 460]",11.039999961853027,True,H3
file03.pdf,3,We will facilitate consensus among members regarding ODL’s portfolio of electronic,"[108, 472, 525, 485]",11.039999961853027,False,body
file03.pdf,3,licenses and services,"[108, 485, 210, 497]",11.039999961853027,False,body
file03.pdf,3,We will balance the interests and realities of small and large as well as rich and poor,"[108, 510, 525, 522]",11.039999961853027,False,body
file03.pdf,3,communities and institutions,"[108, 522, 245, 535]",11.039999961853027,False,body
file03.pdf,3,Shared governance structure,"[90, 547, 242, 559]",11.039999961853027,True,H3
file03.pdf,3,We will share decision-making in order to enable the people we serve,"[108, 572, 435, 584]",11.039999961853027,False,body
file03.pdf,3,We will work based on an underlying assumption of trust and synergy,"[108, 596, 434, 609]",11.039999961853027,False,body
file03.pdf,3,Shared funding,"[90, 621, 173, 633]",11.039999961853027,True,H3
file03.pdf,3,"We will leverage provincial, institutional, and local dollars to realize economies of scale","[108, 646, 525, 658]",11.039999961853027,False,body
file03.pdf,3,and put Ontario dollars to work for everyone,"[108, 658, 317, 671]",11.039999961853027,True,body
file03.pdf,3,We will be willing to pool talents and dollars in order to provide common services that are,"[108, 683, 525, 695]",11.039999961853027,False,body
file03.pdf,3,truly greater than those that can be maintained by individual institutions,"[108, 696, 441, 708]",11.039999961853027,False,body
file03.pdf,3,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,3,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,3,4,"[516, 730, 524, 743]",9.0,False,body
file03.pdf,4,Local points of entry,"[89, 72, 199, 84]",11.039999961853027,True,H3
file03.pdf,4,"We will provide the licenses, infrastructure, services and support that enable local","[114, 97, 492, 109]",11.039999961853027,False,body
file03.pdf,4,"libraries to provide exceptional services to their clientele. ODL will focus on support,","[114, 110, 501, 122]",11.039999961853027,False,body
file03.pdf,4,"providing the underpinning, not overshadowing","[114, 122, 336, 135]",11.039999961853027,False,body
file03.pdf,4,Services envisioned for the ODL’s include,"[89, 147, 289, 160]",11.039999961853027,False,body
file03.pdf,4,Access,"[89, 173, 135, 185]",11.039999961853027,True,H3
file03.pdf,4,"to the “deep” web (i.e. Commercial, purchased electronic services)","[107, 185, 434, 198]",11.039999961853027,False,body
file03.pdf,4,to credible web sites and electronic resources,"[107, 198, 333, 210]",11.039999961853027,False,body
file03.pdf,4,to digital government information,"[107, 211, 270, 223]",11.039999961853027,False,body
file03.pdf,4,to local digital collections,"[107, 223, 232, 236]",11.039999961853027,False,body
file03.pdf,4,Guidance and Advice,"[89, 249, 208, 261]",11.039999961853027,True,H3
file03.pdf,4,to support e-learning,"[107, 261, 211, 274]",11.039999961853027,False,body
file03.pdf,4,"to support citizens, in real-time, as they try to use electronic resources","[107, 274, 451, 286]",11.039999961853027,False,body
file03.pdf,4,to assist citizens as they use web-links,"[107, 287, 299, 299]",11.039999961853027,False,body
file03.pdf,4,Training,"[89, 299, 140, 312]",11.039999961853027,True,H3
file03.pdf,4,for library workers,"[107, 312, 198, 324]",11.039999961853027,False,body
file03.pdf,4,for the general public,"[107, 325, 213, 337]",11.039999961853027,False,body
file03.pdf,4,Provincial Purchasing & Licensing,"[89, 350, 277, 362]",11.039999961853027,True,H3
file03.pdf,4,of electronic content on a consortia basis for all member libraries,"[107, 362, 425, 375]",11.039999961853027,False,body
file03.pdf,4,Technological Support,"[89, 388, 215, 400]",11.039999961853027,True,H3
file03.pdf,4,of common standards for the preservation and archiving local digital content,"[107, 401, 479, 413]",11.039999961853027,False,body
file03.pdf,4,of a common interface to ODL resources and services that can be imbedded in local,"[107, 413, 520, 425]",11.039999961853027,False,body
file03.pdf,4,library web sites,"[107, 426, 189, 438]",11.039999961853027,False,body
file03.pdf,4,What could the ODL really mean?,"[89, 466, 270, 481]",11.039999961853027,False,H3
file03.pdf,4,For each Ontario citizen it could mean,"[89, 493, 286, 506]",11.039999961853027,True,H4
file03.pdf,4,One local point of entry to access seamless electronic library services and,"[162, 506, 506, 518]",11.039999961853027,False,body
file03.pdf,4,"resources for their personal, educational and professional needs;","[162, 519, 464, 531]",11.039999961853027,False,body
file03.pdf,4,"Access to credible, high-quality, user-friendly electronic services through their","[162, 531, 521, 544]",11.039999961853027,False,body
file03.pdf,4,"community, school, or academic library;","[162, 544, 348, 556]",11.039999961853027,False,body
file03.pdf,4,Confidence that the electronic services and sources they – and their children,"[162, 557, 518, 569]",11.039999961853027,False,body
file03.pdf,4,"– are using are safe, valid, and bringing them both global and local","[162, 569, 472, 582]",11.039999961853027,False,body
file03.pdf,4,perspectives;,"[162, 582, 226, 594]",11.039999961853027,False,body
file03.pdf,4,Electronic information and tools that enhance job skills and the learning,"[162, 595, 525, 607]",11.039999961853027,False,body
file03.pdf,4,experience,"[162, 607, 216, 620]",11.039999961853027,False,body
file03.pdf,4,For each Ontario student it could mean,"[89, 632, 291, 644]",11.039999961853027,True,H4
file03.pdf,4,"One local point of entry to quality, curriculum- based electronic information","[162, 645, 507, 657]",11.039999961853027,False,body
file03.pdf,4,resources and services,"[162, 657, 272, 669]",11.039999961853027,False,body
file03.pdf,4,"Connection to their individual educational environment, whether at the","[162, 670, 487, 682]",11.039999961853027,False,body
file03.pdf,4,"elementary, secondary or post-secondary levels","[162, 682, 387, 695]",11.039999961853027,False,body
file03.pdf,4,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,4,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,4,5,"[516, 730, 524, 743]",9.0,False,body
file03.pdf,5,"Confidence that the services and resources people are using are credible,","[162, 72, 506, 84]",11.039999961853027,False,body
file03.pdf,5,available when they need them and adaptable to different learning styles,"[162, 84, 499, 97]",11.039999961853027,False,body
file03.pdf,5,For each Ontario library it could mean,"[90, 110, 285, 122]",11.039999961853027,True,H4
file03.pdf,5,One point of entry for themselves and their clientele to quality electronic,"[162, 122, 494, 135]",11.039999961853027,False,body
file03.pdf,5,"resources and services that support and enhance their collections, programs","[162, 135, 518, 147]",11.039999961853027,False,body
file03.pdf,5,and services,"[162, 148, 223, 160]",11.039999961853027,False,body
file03.pdf,5,"The opportunity to show case their local community, collections, services, and","[162, 160, 524, 173]",11.039999961853027,False,body
file03.pdf,5,expertise,"[162, 173, 207, 185]",11.039999961853027,False,body
file03.pdf,5,"The opportunity to gain from the provincial, collaborative partnership in order","[162, 186, 517, 198]",11.039999961853027,False,body
file03.pdf,5,to provide a seamless gateway to digital resources and services,"[162, 198, 460, 210]",11.039999961853027,False,body
file03.pdf,5,For the Ontario government it could mean,"[90, 223, 305, 236]",11.039999961853027,True,H4
file03.pdf,5,"A point of entry to information services and resources for all Ontario citizens,","[162, 236, 516, 248]",11.039999961853027,False,body
file03.pdf,5,connecting to portal initiatives,"[162, 249, 304, 261]",11.039999961853027,False,body
file03.pdf,5,Support of the Ontario E-Learning strategy through a collaborative digital,"[162, 261, 500, 274]",11.039999961853027,False,body
file03.pdf,5,library initiative that positions Ontario on the global e-learning scene,"[162, 274, 477, 286]",11.039999961853027,False,body
file03.pdf,5,Improved access and flexibility for all students at all ages and stages,"[162, 287, 481, 299]",11.039999961853027,False,body
file03.pdf,5,(supports Ontario’s lifelong learning strategy),"[162, 299, 372, 312]",11.039999961853027,False,body
file03.pdf,5,The opportunity to address emerging job skills shortages and facilitate school,"[162, 312, 521, 324]",11.039999961853027,False,body
file03.pdf,5,to work and job to job transitions with the necessary information and,"[162, 325, 478, 337]",11.039999961853027,False,body
file03.pdf,5,knowledge supports and tools,"[162, 337, 303, 350]",11.039999961853027,False,body
file03.pdf,5,ODL will be an incorporated non-profit organization governed by a Board of Directors elected,"[90, 363, 525, 375]",11.039999961853027,False,body
file03.pdf,5,by a voting membership. The Board will include representatives from all stakeholders. We,"[90, 375, 525, 388]",11.039999961853027,False,body
file03.pdf,5,envision a governance model similar to that prepared for the province’s ORION network,"[90, 388, 500, 400]",11.039999961853027,False,body
file03.pdf,5,"More information regarding the envisioned phasing, funding and resources required for the","[90, 413, 525, 425]",11.039999961853027,False,body
file03.pdf,5,ODL can be found in the appendixes,"[90, 425, 265, 438]",11.039999961853027,False,body
file03.pdf,5,The Business Plan to be Developed,"[96, 459, 314, 476]",12.0,False,H2
file03.pdf,5,The business plan which needs to be developed for the ODL must be a formal business plan,"[90, 503, 521, 515]",11.039999961853027,False,body
file03.pdf,5,"that documents and clearly communicates the ODL’s services, funding and governance","[90, 516, 497, 528]",11.039999961853027,False,body
file03.pdf,5,"structures, as well as implementation plans for 2004-2005, and operational plans for 2005","[90, 528, 507, 541]",11.039999961853027,False,body
file03.pdf,5,"2007. The planning process must also secure the full commitment of all stakeholders, as","[90, 541, 504, 553]",11.039999961853027,False,body
file03.pdf,5,represented on the Steering Committee,"[90, 554, 279, 566]",11.039999961853027,False,body
file03.pdf,5,"Specifically, the business plan must include","[90, 578, 296, 590]",11.039999961853027,False,body
file03.pdf,5,"how the ODL will be implemented, including the timeline","[132, 603, 394, 615]",11.039999961853027,False,body
file03.pdf,5,the financial plan for the implementation,"[132, 616, 319, 628]",11.039999961853027,False,body
file03.pdf,5,"the financial plan for the first 2 operating years, including capital and operating costs,","[132, 628, 525, 641]",11.039999961853027,False,body
file03.pdf,5,"revenues, etc","[135, 641, 203, 653]",11.039999961853027,False,body
file03.pdf,5,a financial forecast for the succeeding 2 operating years,"[132, 654, 393, 666]",11.039999961853027,False,body
file03.pdf,5,the services and products to be delivered by the ODL,"[132, 666, 381, 679]",11.039999961853027,False,body
file03.pdf,5,how the ODL will operate and be managed following the implementation,"[132, 679, 468, 691]",11.039999961853027,False,body
file03.pdf,5,"who will be involved, and what their role/responsibility will be, for both the","[132, 692, 525, 704]",11.039999961853027,False,body
file03.pdf,5,implementation and operational stages,"[130, 704, 313, 717]",11.039999961853027,False,body
file03.pdf,5,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,5,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,5,6,"[516, 730, 524, 743]",9.0,False,body
file03.pdf,6,the marketing and communications plan for the ODL,"[132, 72, 377, 84]",11.039999961853027,False,body
file03.pdf,6,the commitment of all stakeholders to their responsibilities,"[132, 84, 401, 97]",11.039999961853027,False,body
file03.pdf,6,The process of developing this business plan must be extremely consultative to ensure that,"[90, 110, 514, 122]",11.039999961853027,False,body
file03.pdf,6,all stakeholders are engaged in creating a synergistic ODL organization. The proposal must,"[90, 122, 515, 135]",11.039999961853027,False,body
file03.pdf,6,indicate how this consultative process will be approached,"[90, 135, 360, 147]",11.039999961853027,False,body
file03.pdf,6,"The business plan for the ODL must address significant issues. There are, for example,","[90, 160, 496, 173]",11.039999961853027,False,body
file03.pdf,6,enormous differences in the financial resources available to libraries mandated to provide,"[90, 173, 504, 185]",11.039999961853027,False,body
file03.pdf,6,"similar services. Some post-secondary and public libraries, particularly those in large urban","[90, 186, 512, 198]",11.039999961853027,False,body
file03.pdf,6,"areas, have the facilities, funding and technological infrastructure necessary to service their","[90, 198, 513, 211]",11.039999961853027,False,body
file03.pdf,6,"patrons with electronic services and resources. Many others, particularly in rural regions, do","[90, 211, 518, 223]",11.039999961853027,False,body
file03.pdf,6,not. The proposal must indicate how these issues will be approached,"[90, 223, 417, 236]",11.039999961853027,False,body
file03.pdf,6,Milestones,"[96, 270, 166, 287]",12.0,False,H3
file03.pdf,6,1) A preliminary report will be issued during June 2003,"[108, 302, 371, 315]",11.039999961853027,False,body
file03.pdf,6,"2) It is expected that an Interim Report, suitable for distribution to the broader library","[108, 327, 525, 339]",11.039999961853027,False,body
file03.pdf,6,"community will be available by August 1, 2003 and that there will be an opportunity","[126, 340, 525, 352]",11.039999961853027,False,body
file03.pdf,6,for responses to be evaluated,"[126, 352, 269, 365]",11.039999961853027,False,body
file03.pdf,6,3) The business plan must be completed and approved by the ODL Steering Committee,"[108, 377, 525, 389]",11.039999961853027,False,body
file03.pdf,6,"no later than September 30, 2003","[126, 390, 287, 402]",11.039999961853027,False,body
file03.pdf,6,Approach and Specific Proposal Requirements,"[99, 423, 387, 440]",12.0,False,H2
file03.pdf,6,The firm/consultant (or proposed team of consultants) will be expected to work closely with,"[90, 456, 525, 468]",11.039999961853027,False,body
file03.pdf,6,the ODL Steering Committee. Terms of reference for the Committee are in the appendix,"[90, 469, 525, 481]",11.039999961853027,False,body
file03.pdf,6,"Given the consultative nature of this business planning process, the firm/consultant will also","[90, 481, 524, 494]",11.039999961853027,False,body
file03.pdf,6,be expected to travel and communicate regularly with various stakeholders as well as with,"[90, 494, 524, 506]",11.039999961853027,False,body
file03.pdf,6,electronic resource publishers/vendors,"[90, 507, 274, 519]",11.039999961853027,False,body
file03.pdf,6,The proposal should include the following information,"[90, 531, 341, 544]",11.039999961853027,False,body
file03.pdf,6,a) name of the firm/consultant,"[108, 556, 249, 568]",11.039999961853027,False,body
file03.pdf,6,"b) names of those individuals who will be engaged in this project, their specific","[108, 569, 471, 581]",11.039999961853027,False,body
file03.pdf,6,responsibilities on this project and relevant experience/qualifications,"[108, 581, 424, 594]",11.039999961853027,False,body
file03.pdf,6,c) description of similar engagements that highlight the firm’s experience in business,"[108, 594, 499, 606]",11.039999961853027,False,body
file03.pdf,6,planning and building stakeholder commitment,"[108, 607, 327, 619]",11.039999961853027,False,body
file03.pdf,6,d) references with details of work completed for these references,"[108, 619, 410, 631]",11.039999961853027,False,body
file03.pdf,6,"e) description of the approach that will be used for completing the business plan,","[108, 632, 481, 644]",11.039999961853027,False,body
file03.pdf,6,including a timeline,"[108, 644, 199, 657]",11.039999961853027,False,body
file03.pdf,6,"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment","[108, 657, 521, 669]",11.039999961853027,False,body
file03.pdf,6,structure,"[108, 670, 151, 682]",11.039999961853027,False,body
file03.pdf,6,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,6,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,6,7,"[516, 730, 524, 743]",9.0,False,body
file03.pdf,7,Evaluation and Awarding of Contract,"[96, 81, 324, 97]",12.0,False,H2
file03.pdf,7,The contract will be awarded to the bidder whose submission offers the best value; the contract will,"[90, 122, 523, 135]",11.039999961853027,False,body
file03.pdf,7,not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,"[90, 135, 519, 147]",11.039999961853027,False,body
file03.pdf,7,any of the bidders responding to this RFP and we may seek further response,"[90, 148, 432, 160]",11.039999961853027,False,body
file03.pdf,7,"Specifically, proposals will be evaluated proposals according to the following criteria","[90, 172, 457, 185]",11.039999961853027,False,body
file03.pdf,7,Quality of the proposal /approach outlined for undertaking the business planning process,"[126, 210, 516, 222]",11.039999961853027,False,body
file03.pdf,7,Demonstrated experience,"[126, 222, 243, 235]",11.039999961853027,False,body
file03.pdf,7,"Cost, including expenses","[126, 235, 239, 247]",11.039999961853027,False,body
file03.pdf,7,Timeline and projected completion date,"[126, 248, 301, 260]",11.039999961853027,False,body
file03.pdf,7,Other relevant factors as determined by the ODL Steering Committee,"[126, 261, 432, 273]",11.039999961853027,False,body
file03.pdf,7,Questions regarding this RFP should be directed by e-mail only to Michael Ridley,"[90, 286, 447, 298]",11.039999961853027,False,body
file03.pdf,7,(mridley@uoguelph.ca),"[90, 299, 199, 311]",11.039999961853027,False,body
file03.pdf,7,Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,"[90, 324, 524, 336]",11.039999961853027,False,body
file03.pdf,7,Committee,"[90, 337, 144, 349]",11.039999961853027,False,body
file03.pdf,7,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,7,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,7,8,"[516, 730, 524, 743]",9.0,False,body
file03.pdf,8,Appendix A: ODL Envisioned Phases & Funding,"[90, 107, 383, 124]",12.0,False,H2
file03.pdf,8,Phase I: Business Planning,"[90, 139, 219, 150]",9.960000038146973,True,H3
file03.pdf,8,Timeline: March 2003 – September 2003,"[90, 162, 268, 173]",9.960000038146973,True,body
file03.pdf,8,"Funding Requested: ~$100,000 jointly funded by stakeholder groups and the provincial government","[90, 174, 520, 185]",9.960000038146973,True,body
file03.pdf,8,Result: The ODL business plan,"[90, 197, 226, 208]",9.960000038146973,True,body
file03.pdf,8,"The first phase will be to build the ODL business plan. This plan will clearly define the ODL’s services,","[90, 220, 516, 231]",9.960000038146973,False,body
file03.pdf,8,"funding and governance structures, as well as implementation plans for 2003-2005. It will also secure","[90, 231, 514, 243]",9.960000038146973,False,body
file03.pdf,8,the full commitment of all stakeholders and scope the operational plan for ODL for 2006 and beyond,"[90, 243, 512, 254]",9.960000038146973,False,body
file03.pdf,8,"Given the number and diversity of stakeholders involved, the business planning process must be a fully","[90, 266, 523, 277]",9.960000038146973,False,body
file03.pdf,8,consultative approach. To ensure that the planning results in a workable plan with the full commitment,"[90, 277, 520, 289]",9.960000038146973,False,body
file03.pdf,8,"of all stakeholders it must have competent, dedicated staffing and monies for the travel and","[90, 289, 472, 300]",9.960000038146973,False,body
file03.pdf,8,communication components so critical in a consultative process,"[90, 300, 361, 312]",9.960000038146973,False,body
file03.pdf,8,Phase II: Implementing and Transitioning,"[90, 335, 278, 346]",9.960000038146973,True,H3
file03.pdf,8,Timeline: April 2004 – December 2006,"[90, 358, 257, 369]",9.960000038146973,True,body
file03.pdf,8,Funding Requested: Funding from other states and provinces suggest that the ODL could receive,"[90, 369, 509, 380]",9.960000038146973,True,body
file03.pdf,8,"funding of up to $50 Million (over 3 years). Funding to be provided partnership of government, library","[90, 381, 513, 392]",9.960000038146973,False,body
file03.pdf,8,stakeholders and other interested parties,"[90, 392, 266, 403]",9.960000038146973,False,body
file03.pdf,8,Result: The ODL is implemented and validated,"[90, 415, 291, 426]",9.960000038146973,True,body
file03.pdf,8,The second phase will be to implement the ODL based on the business plan. This phase recognizes,"[90, 438, 524, 450]",9.960000038146973,False,body
file03.pdf,8,that for ODL to be optimally successful libraries must transition to a new way of doing business and,"[90, 450, 524, 461]",9.960000038146973,False,body
file03.pdf,8,providing services. The transition must occur while libraries continue to provide existing services and,"[90, 461, 524, 473]",9.960000038146973,False,body
file03.pdf,8,"respond to current challenges. This implementation phase will funded by a partnership of government,","[90, 473, 524, 484]",9.960000038146973,False,body
file03.pdf,8,library stakeholders and other interested parties as a means to quickly jumpstart the ODL,"[90, 484, 467, 496]",9.960000038146973,False,body
file03.pdf,8,The seed money requested will allow libraries to realign their budgets and services as the infrastructure,"[90, 507, 524, 519]",9.960000038146973,False,body
file03.pdf,8,"and content of the ODL is created and secured. Some of the funding will be new money, although there","[90, 519, 524, 530]",9.960000038146973,False,body
file03.pdf,8,is every indication that existing budgets and methods of operating may be modified as a result of,"[90, 530, 524, 541]",9.960000038146973,False,body
file03.pdf,8,"recommendations . During this phase the polices, procedures, governance structures and accountability","[90, 542, 524, 553]",9.960000038146973,False,body
file03.pdf,8,"mechanisms of the ODL will be put in place. Pilot projects will be initiated, evaluated and expanded","[90, 553, 524, 565]",9.960000038146973,False,body
file03.pdf,8,"Information resources will be identified, contracts for these resources will be negotiated and resources","[90, 565, 524, 576]",9.960000038146973,False,body
file03.pdf,8,will be made deployed through the ODL. Regular evaluation during this phase will ensure the ODL is,"[90, 577, 524, 588]",9.960000038146973,False,body
file03.pdf,8,achieving its objectives and is accountable to its key communities,"[90, 588, 368, 599]",9.960000038146973,False,body
file03.pdf,8,Phase III: Operating and Growing the ODL,"[90, 611, 282, 622]",9.960000038146973,True,H3
file03.pdf,8,Timeline: January 2007,"[90, 634, 197, 645]",9.960000038146973,True,body
file03.pdf,8,Funding: $50 Million annually ($35 Million requested from government),"[90, 645, 391, 656]",9.960000038146973,True,body
file03.pdf,8,Result: The ODL is fully operational and sustainable,"[90, 668, 312, 679]",9.960000038146973,True,body
file03.pdf,8,In the third phase the ODL moves into the operational stage. Ontarians will experience the full benefits,"[90, 691, 518, 703]",9.960000038146973,False,body
file03.pdf,8,of the initiative and libraries will consolidate support around the ODL to grow resources and extend,"[90, 703, 503, 714]",9.960000038146973,False,body
file03.pdf,8,RFP: To Develop the Ontario Digital Library Business Plan,"[90, 734, 284, 742]",7.559999942779541,True,body
file03.pdf,8,March 2003,"[296, 734, 340, 742]",7.559999942779541,True,body
file03.pdf,8,9,"[516, 730, 524, 743]",9.0,False,body
file03.pdf,9,capabilities. The challenge is to secure resources sufficient to both sustain the original investments and,"[90, 72, 522, 83]",9.960000038146973,False,body
file03.pdf,9,to enhance the ODL,"[90, 83, 180, 94]",9.960000038146973,False,body
file03.pdf,9,The ongoing funding of the ODL will be based on a partnership model involving all the key participants,"[90, 106, 518, 117]",9.960000038146973,False,body
file03.pdf,9,"(i.e. government, libraries, donors, public and private sectors). All participants (i.e. beneficiaries) are","[90, 118, 506, 129]",9.960000038146973,False,body
file03.pdf,9,expected to make financial contributions to the ODL. It is important in achieving the full impact of the,"[90, 129, 509, 140]",9.960000038146973,False,body
file03.pdf,9,"ODL on Ontario’s economy, society and learning support that all library sectors are participants","[90, 141, 488, 152]",9.960000038146973,False,body
file03.pdf,9,"(university, colleges, public libraries and schools)","[90, 152, 298, 163]",9.960000038146973,False,body
file03.pdf,9,"The proposed funding model requires a continuing government investment, but also recognizes that as","[90, 170, 522, 181]",9.960000038146973,False,body
file03.pdf,9,the ODL matures a growing share of ODL funding will come from libraries and non-governmental,"[90, 181, 497, 192]",9.960000038146973,False,body
file03.pdf,9,sources. During the 3-year implementation phase (2004 – 2006) libraries will realign their budgets to,"[90, 193, 509, 204]",9.960000038146973,False,body
file03.pdf,9,enable ongoing funding contributions to ODL. During the same period ODL must build the proposed,"[90, 204, 509, 215]",9.960000038146973,False,body
file03.pdf,9,endowment and secure public and private sector gifts and/or in-kind contributions. The following chart,"[90, 216, 515, 227]",9.960000038146973,False,body
file03.pdf,9,outlines the model. This model is based on these assumptions,"[90, 227, 355, 238]",9.960000038146973,False,body
file03.pdf,9,1. that ODL expenditures will increase by 50% over a 10 year period,"[108, 245, 403, 256]",9.960000038146973,False,body
file03.pdf,9,2. that government funding will decrease from 70% to 45% during that 10 year period,"[108, 262, 473, 273]",9.960000038146973,False,body
file03.pdf,9,"3. that library contributions, endowment and gifts/in-kind funding will increase from 30% to 55%","[108, 280, 514, 291]",9.960000038146973,False,body
file03.pdf,9,during the same period,"[126, 291, 225, 302]",9.960000038146973,False,body
file03.pdf,9,OVERVIEW OF ODL FUNDING MODEL,"[245, 320, 423, 331]",9.960000038146973,True,body
file03.pdf,9,Funding Source,"[114, 344, 205, 357]",12.0,True,body
file03.pdf,9,2007,"[313, 344, 342, 357]",12.0,True,body
file03.pdf,9,2017,"[427, 344, 456, 357]",12.0,True,body
file03.pdf,9,Government,"[114, 358, 169, 369]",9.960000038146973,False,body
file03.pdf,9,$35M (70%),"[300, 358, 354, 369]",9.960000038146973,False,body
file03.pdf,9,$33.75M (45%),"[408, 358, 475, 369]",9.960000038146973,False,body
file03.pdf,9,Libraries,"[114, 370, 153, 381]",9.960000038146973,False,body
file03.pdf,9,$10M (20%),"[300, 370, 354, 381]",9.960000038146973,False,body
file03.pdf,9,$22.5M (30%),"[410, 370, 473, 381]",9.960000038146973,False,body
file03.pdf,9,Endowment,"[114, 382, 167, 393]",9.960000038146973,False,body
file03.pdf,9,$4.5M (9%),"[301, 382, 353, 393]",9.960000038146973,False,body
file03.pdf,9,$15M (20%),"[414, 382, 469, 393]",9.960000038146973,False,body
file03.pdf,9,Gifts/In-Kind,"[114, 394, 168, 405]",9.960000038146973,False,body
file03.pdf,9,$0.5M (1%),"[301, 394, 353, 405]",9.960000038146973,False,body
file03.pdf,9,$3.75M (5%),"[413, 394, 470, 405]",9.960000038146973,False,body
file03.pdf,9,TOTAL ANNUAL,"[114, 406, 195, 417]",9.960000038146973,True,body
file03.pdf,9,$50M,"[314, 406, 338, 417]",9.960000038146973,False,body
file03.pdf,9,$75M,"[428, 406, 452, 417]",9.960000038146973,False,body
file03.pdf,9,"While the private sector will be invited to participate in the ODL through the endowment, gifts and in","[90, 441, 506, 452]",9.960000038146973,False,body
file03.pdf,9,"kind contributions, the ODL will also explore compatible commercial services which leverage the reach","[90, 452, 519, 464]",9.960000038146973,False,body
file03.pdf,9,of the ODL and help to offset operating costs,"[90, 464, 282, 475]",9.960000038146973,False,body
file03.pdf,9,A $50M budget leverages the consortium buying power of the province’s libraries to secure the best,"[90, 487, 508, 498]",9.960000038146973,False,body
file03.pdf,9,"prices for information resources, the widest accessibility and the most favourable contracts. A budget of","[90, 498, 523, 510]",9.960000038146973,False,body
file03.pdf,9,this nature will ensure a core digital collection of sufficient scope and coverage to address a substantial,"[90, 510, 521, 521]",9.960000038146973,False,body
file03.pdf,9,amount of the wide and diverse information and learning needs of the citizens of Ontario (an overview,"[90, 522, 516, 533]",9.960000038146973,False,body
file03.pdf,9,of the nature of the ODL digital collection is appended). The proposed ODL expenditures in 2006,"[90, 533, 507, 544]",9.960000038146973,True,body
file03.pdf,9,represent an investment of $5.00 per citizen,"[90, 545, 292, 556]",9.960000038146973,True,body
